,URL,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_GS_2S,MEAN_FG%_PER_GAME_2S,MEAN_3P_PER_GAME_2S,MEAN_3P%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_ORB_PER_GAME_2S,MEAN_AST_PER_GAME_2S,MEAN_STL_PER_GAME_2S,MEAN_BLK_PER_GAME_2S,MEAN_PF_PER_GAME_2S,MEAN_PER_2S,MEAN_3PAr_2S,MEAN_FTr_2S,MEAN_ORB%_2S,MEAN_DRB%_2S,MEAN_AST%_2S,MEAN_STL%_2S,MEAN_BLK%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OWS_2S,MEAN_DBPM_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_W/L%_TEAM_2S,MEAN_GS_SGFCT,MEAN_OWS_SGFCT,MEAN_OFF_TEAM_RTG_SGFCT,MEAN_W/L%_TEAM_SGFCT,ALL-ROOKIE,ALL_STAR,ROY,HALL_OF_FAME,DRAFT_PICK,HEIGHT(cm),AGE_ENTRANCE,IS_ACTIVE
73,/players/b/bertada02.html,1.0,1,0,1,SG,12.0,0.0,0.255,0.8,0.294,0.0,0.2,0.8,0.1,0.0,0.6,2.0,0.723,0.0,1.3,4.3,7.2,0.3,0.0,4.1,12.0,-0.2,-3.2,111.4,112.6,0.402,0.0,-0.2,111.4,0.402,0,0,0,0,-100,193.04,30,0
74,/players/b/beysa01.html,2.0,1,0,1,SF,76.0,67.5,0.4,2.55,0.363,0.8354999999999999,0.95,2.0999999999999996,0.8,0.2,1.6,13.3,0.6015,0.2185,3.3,15.149999999999999,10.7,1.3,0.55,7.25,20.0,2.0,-1.0,107.0,113.15,0.279,67.5,2.0,107.0,0.279,1,0,0,0,19,200.66,22,1
75,/players/b/beyty01.html,1.0,1,0,1,SF,18.0,0.0,0.318,0.1,0.25,0.6,0.4,0.2,0.0,0.1,0.3,5.9,0.182,0.227,12.5,16.9,5.6,0.0,1.3,11.0,16.9,-0.1,-3.9,115.4,113.0,0.583,0.0,-0.1,115.4,0.583,0,0,0,0,36,200.66,23,0
76,/players/b/bhullsi01.html,1.0,1,0,1,C,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,44.3,0.0,0.0,0.0,36.5,78.5,0.0,26.3,0.0,29.4,0.0,17.5,105.3,109.2,0.354,0.0,0.0,105.3,0.354,0,0,0,0,-100,226.06,23,0
77,/players/b/biniojo01.html,1.0,1,0,1,PF,11.0,0.0,0.4,0.0,0.0,0.6,0.7,0.1,0.2,0.2,0.5,12.0,0.0,1.0,18.0,21.4,2.3,1.8,2.2,17.2,13.4,0.0,-0.6,111.5,108.6,0.598,0.0,0.0,111.5,0.598,0,0,0,0,57,203.2,26,0
78,/players/b/birdja01.html,1.0,1,0,1,SG,13.0,1.0,0.577,0.2,0.429,0.462,0.5,0.6,0.2,0.1,0.5,12.1,0.269,0.5,5.8,12.2,10.5,1.3,0.7,20.1,15.4,0.1,-0.4,107.6,103.9,0.671,1.0,0.1,107.6,0.671,0,0,0,0,56,198.12,24,0
79,/players/b/bitadgo01.html,3.0,1,0,1,C,49.5,2.5,0.4475,0.25,0.2215,0.7324999999999999,0.9,0.6000000000000001,0.2,1.0,1.65,14.2,0.3435,0.267,8.8,18.0,7.800000000000001,0.9,7.8,10.8,18.0,0.3,1.4,111.2,110.2,0.544,7.0,0.6333333333333333,111.66666666666667,0.4643333333333333,0,0,0,0,18,210.82,21,1
80,/players/b/blackal01.html,1.0,1,0,1,SF,27.0,0.0,0.333,0.0,0.0,0.75,0.4,0.3,0.1,0.1,0.5,8.2,0.071,0.19,10.4,13.7,9.1,1.8,1.1,9.9,19.8,-0.1,-1.0,107.6,108.9,0.476,0.0,-0.1,107.6,0.476,0,0,0,0,-100,198.12,23,0
81,/players/b/blackja01.html,1.5,2,0,1,PG,8.5,0.0,0.641,0.0,0.0,0.3335,0.1,1.05,0.3,0.0,0.44999999999999996,12.899999999999999,0.0,0.1155,1.4,15.45,29.8,2.7,0.0,32.95,11.399999999999999,0.05,2.7,109.1,108.35,0.5185,0.0,0.1,108.6,0.427,0,0,0,0,-100,182.88,27,0
82,/players/b/blackna01.html,1.0,1,0,1,PG,10.0,0.0,0.366,0.2,0.182,0.833,0.2,1.8,0.3,0.0,1.6,6.1,0.268,0.146,1.9,3.9,20.0,1.2,0.0,15.5,18.2,-0.1,-2.6,108.2,112.8,0.378,0.0,-0.1,108.2,0.378,0,0,0,0,27,193.04,23,0
83,/players/b/blakean01.html,2.0,1,0,1,SG,38.0,1.5,0.395,0.7,0.34199999999999997,0.7135,0.15000000000000002,0.9,0.30000000000000004,0.15000000000000002,0.85,10.35,0.297,0.2325,1.1,11.7,9.149999999999999,0.9,0.6,6.95,24.1,-0.5,-2.55,104.3,112.05000000000001,0.2985,3.0,-0.8,104.8,0.268,0,0,0,0,-100,193.04,22,0
84,/players/b/blalowi01.html,1.0,1,0,1,PG,14.0,0.0,0.3,0.1,0.2,1.0,0.4,1.2,0.4,0.0,0.6,4.5,0.167,0.2,4.3,6.4,14.9,1.7,0.0,26.9,12.8,-0.3,-0.6,108.9,104.2,0.646,0.0,-0.3,108.9,0.646,0,0,0,0,60,182.88,24,0
85,/players/b/blantri01.html,1.0,1,1,1,SF,2.0,0.0,0.429,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,19.3,0.0,0.0,17.2,9.2,11.9,8.0,0.0,12.5,26.6,0.0,1.5,112.9,106.1,0.695,0.0,0.0,112.9,0.695,0,0,0,0,46,200.66,27,0
86,/players/b/blossja01.html,1.0,1,0,1,SF,27.0,4.0,0.443,0.4,0.256,0.769,1.0,0.5,0.3,0.3,0.7,10.2,0.368,0.123,6.3,19.1,4.2,0.8,1.6,9.0,12.2,0.2,-1.8,107.7,117.6,0.232,4.0,0.2,107.7,0.232,0,0,0,0,59,203.2,26,0
87,/players/b/bobbito01.html,1.0,1,0,1,SG,2.0,0.0,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,11.7,0.4,0.0,0.0,28.0,0.0,0.0,0.0,0.0,18.8,0.0,-2.0,108.1,111.4,0.415,0.0,0.0,108.1,0.415,0,0,0,0,-100,193.04,26,0
88,/players/b/bohanet01.html,1.0,6,0,2,PF,3.5,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.3,-5.15,0.0,0.0,11.55,20.85,6.15,0.0,6.45,21.45,15.15,-0.1,-1.4,104.80000000000001,102.65,0.5335,0.0,0.1,101.3,0.305,0,0,0,0,-100,205.74,25,0
89,/players/b/boldema01.html,2.0,1,0,1,C,3.5,0.0,0.1665,0.0,0.0,0.3125,0.25,0.0,0.65,0.15,0.5,16.55,0.0,1.3335,5.65,43.300000000000004,0.0,9.799999999999999,3.05,11.75,6.4,0.0,6.050000000000001,106.65,114.9,0.299,0.0,0.0,105.8,0.306,0,0,0,0,-100,208.28,22,0
90,/players/b/bolmale01.html,1.0,1,0,1,SF,35.0,2.0,0.315,0.1,0.278,0.846,0.5,0.6,0.2,0.0,0.7,5.4,0.333,0.241,6.9,12.3,11.0,1.2,0.0,17.9,12.6,-0.1,-0.7,114.3,111.7,0.561,2.0,-0.1,114.3,0.561,0,0,0,0,23,198.12,22,1
91,/players/b/bonejo01.html,1.0,2,0,1,PG,12.0,0.0,0.33799999999999997,0.44999999999999996,0.2565,0.0,0.15,1.05,0.1,0.0,0.7,4.8500000000000005,0.5465,0.0,1.0,9.85,17.3,0.7,0.0,7.199999999999999,15.350000000000001,0.0,-2.0,107.05,113.6,0.2975,0.0,0.1,105.1,0.292,0,0,0,0,57,187.96,23,0
92,/players/b/boneyde01.html,1.0,1,0,1,SG,8.0,0.0,0.316,0.1,0.167,0.75,0.4,0.0,0.3,0.1,0.4,10.2,0.316,0.421,7.3,7.2,0.0,2.1,1.5,4.3,22.1,0.0,-2.1,109.3,108.6,0.488,0.0,0.0,109.3,0.488,0,0,0,0,-100,193.04,27,0
93,/players/b/bookeme01.html,1.0,4,0,1,PG,16.0,2.0,0.379,0.44999999999999996,0.241,0.859,0.2,2.2,0.3,0.1,1.4500000000000002,7.5,0.366,0.20500000000000002,1.4,6.449999999999999,21.8,1.2,0.45,18.6,18.75,0.0,-2.15,106.6,109.4,0.384,2.6666666666666665,0.13333333333333333,106.8,0.37799999999999995,0,0,0,0,-100,185.42,24,0
94,/players/b/boothke01.html,2.0,1,1,1,SF,22.5,2.0,0.329,0.0,0.05,0.75,0.44999999999999996,0.6,0.3,0.15,1.0,10.4,0.1165,0.639,9.95,16.5,12.9,1.4,0.95,22.25,26.7,-0.7,-1.1,100.05000000000001,101.4,0.508,4.0,-1.4,92.4,0.26,0,0,0,0,28,198.12,24,0
95,/players/b/borchcu01.html,2.0,1,0,1,C,41.5,11.5,0.4115,0.0,0.0,0.755,1.05,0.8,0.2,0.7,2.45,8.65,0.009,0.367,9.15,20.25,9.45,0.75,3.9,21.2,14.25,0.0,0.6,103.30000000000001,106.4,0.4145,23.0,0.2,104.7,0.317,0,0,0,0,18,213.36,24,0
96,/players/b/bostobr01.html,1.0,1,0,1,SG,51.0,0.0,0.385,0.7,0.306,0.819,0.3,1.0,0.5,0.3,0.8,11.2,0.342,0.222,2.4,12.7,10.1,1.7,1.5,8.0,22.4,-0.5,-0.4,110.1,110.1,0.512,0.0,-0.5,110.1,0.512,0,0,0,0,51,200.66,21,1
97,/players/b/bouknja01.html,1.0,1,0,1,SG,31.0,0.0,0.348,0.5,0.347,0.871,0.7,0.8,0.2,0.0,0.9,10.1,0.348,0.22,7.6,10.6,11.9,1.1,0.3,8.8,23.7,-0.1,-3.7,114.1,113.7,0.524,0.0,-0.1,114.1,0.524,0,0,0,0,11,195.58,22,1
98,/players/b/boumtru01.html,3.0,1,0,1,C,17.5,0.5,0.203,0.0,0.0,0.26,0.55,0.3,0.3,0.25,0.6,12.45,0.0,0.3905,17.1,8.25,14.450000000000001,5.699999999999999,2.5,12.3,9.899999999999999,-0.05,2.5,106.45,103.3,0.604,1.0,-0.1,107.4,0.598,0,0,0,0,50,213.36,24,0
99,/players/b/bowdlca01.html,3.0,1,0,2,SF,45.0,0.0,0.4455,0.0,0.1,0.7284999999999999,0.6,0.2,0.25,0.35,1.0,12.9,0.0265,0.3405,7.300000000000001,15.2,3.5,1.5499999999999998,2.7,10.75,16.5,0.3,-0.3,100.35,106.1,0.323,0.0,0.19999999999999998,100.83333333333333,0.34933333333333333,0,0,0,0,17,208.28,23,0
100,/players/b/bowenbr02.html,2.0,1,0,1,SF,6.0,0.5,0.275,0.0,0.0,0.5,0.1,0.0,0.0,0.1,0.35,0.55,0.225,0.125,1.8,21.3,0.0,0.0,1.4,4.55,14.1,-0.05,-2.35,111.2,110.2,0.544,1.0,-0.1,110.0,0.616,0,0,0,0,-100,198.12,22,0
101,/players/b/bowmaky01.html,1.0,1,0,1,PG,45.0,12.0,0.417,0.7,0.308,0.829,0.5,2.9,1.0,0.2,2.3,9.1,0.333,0.128,2.5,10.7,19.4,2.1,0.9,17.1,17.2,-0.6,-0.3,105.2,113.8,0.231,12.0,-0.6,105.2,0.231,0,0,0,0,-100,185.42,23,0
102,/players/b/bozemce01.html,1.0,1,0,1,SG,23.0,5.0,0.282,0.1,0.154,0.333,0.1,0.4,0.2,0.1,1.4,-0.1,0.333,0.154,1.8,12.3,6.9,1.3,0.8,17.8,11.7,-0.4,0.3,103.0,108.3,0.366,5.0,-0.4,103.0,0.366,0,0,0,0,-100,198.12,24,0
103,/players/b/brackcr01.html,2.0,1,0,1,PF,8.5,0.5,0.2615,0.1,0.1665,0.25,0.55,0.44999999999999996,0.15,0.05,0.7,2.1999999999999997,0.29300000000000004,0.0305,6.65,9.85,9.05,0.8,0.45,5.3,21.25,-0.15000000000000002,-3.4,105.25,102.1,0.515,1.0,-0.2,103.9,0.53,0,0,0,0,21,208.28,24,0
104,/players/b/bradtma01.html,1.0,1,0,1,C,36.0,0.0,0.431,0.0,0.0,0.692,0.7,0.2,0.1,0.1,0.9,9.6,0.0,0.224,11.0,18.7,4.2,1.0,1.4,12.4,12.2,0.1,-1.1,104.6,111.4,0.268,0.0,0.1,104.6,0.268,0,0,0,0,-100,208.28,29,0
105,/players/b/braggma01.html,1.0,1,0,1,PF,53.0,0.0,0.45,0.0,0.0,0.561,0.7,0.2,0.3,0.2,1.3,9.8,0.0,0.342,12.3,13.3,3.6,2.4,1.7,15.8,19.7,-0.3,-1.0,104.1,109.8,0.317,0.0,-0.3,104.1,0.317,0,0,0,0,-100,203.2,26,0
106,/players/b/braggto01.html,1.3333333333333333,3,0,1,PF,13.0,0.0,0.47450000000000003,0.0,0.0,0.667,1.2999999999999998,0.5,0.35,0.15000000000000002,1.9,9.65,0.0,0.39649999999999996,14.25,15.700000000000001,7.75,1.5499999999999998,1.1,25.95,16.1,0.0,0.95,101.5,101.35,0.494,0.0,0.0,101.5,0.494,0,0,0,0,57,203.2,28,0
107,/players/b/bramlaj01.html,1.0,1,0,1,C,8.0,0.0,0.19,0.0,0.0,0.0,1.5,0.0,0.1,0.0,1.6,-0.4,0.0,0.0,21.7,18.5,0.0,0.8,0.0,12.5,17.1,-0.2,-6.7,100.4,104.0,0.39,0.0,-0.2,100.4,0.39,0,0,0,0,39,208.28,23,0
108,/players/b/brazdig01.html,1.5,4,0,1,SF,11.0,0.0,0.34750000000000003,0.45,0.252,0.757,0.5,0.8500000000000001,0.15,0.15000000000000002,1.0,6.35,0.373,0.198,4.2,10.45,10.55,0.4,1.4500000000000002,9.75,19.3,-0.1,-3.0,110.25,112.75,0.40900000000000003,0.5,0.05,109.25,0.384,0,0,0,0,47,198.12,21,1
109,/players/b/breauti01.html,1.5,2,1,1,SF,48.0,3.0,0.369,0.2,0.28300000000000003,0.6375,0.4,0.4,0.25,0.1,0.7,7.550000000000001,0.2465,0.3425,5.1,6.6,6.449999999999999,1.3,0.9,12.149999999999999,18.75,-0.4,-1.8,109.5,107.4,0.579,3.0,-0.4,109.5,0.579,0,0,0,0,-100,200.66,25,0
110,/players/b/bridgmi02.html,4.0,1,0,2,PF,72.5,44.5,0.444,1.15,0.3275,0.781,1.1,1.5,0.6499999999999999,0.6499999999999999,1.7,12.6,0.3945,0.16249999999999998,4.4,16.1,8.75,1.3,2.35,9.45,17.55,0.85,-0.45,108.85,112.9,0.415,47.0,2.275,110.675,0.453,0,0,0,0,12,198.12,21,1
111,/players/b/brimaam01.html,1.0,1,0,1,C,5.0,0.0,0.625,0.0,0.0,1.0,0.4,0.2,0.0,1.0,0.8,16.6,0.0,0.375,7.5,22.3,4.8,0.0,14.0,30.0,19.6,0.0,1.4,112.4,112.4,0.472,0.0,0.0,112.4,0.472,0,0,0,0,-100,208.28,27,0
112,/players/b/briscis01.html,1.0,1,0,1,PG,39.0,0.0,0.399,0.3,0.324,0.577,0.1,2.2,0.3,0.1,1.7,6.7,0.246,0.188,0.9,13.4,21.0,1.0,0.3,17.2,14.1,-0.3,0.4,108.9,108.1,0.512,0.0,-0.3,108.9,0.512,0,0,0,0,-100,190.5,23,0
113,/players/b/brissos01.html,1.5,2,0,1,SF,20.0,8.0,0.422,0.9,0.3115,0.7845,0.95,0.65,0.55,0.55,1.2,11.95,0.46699999999999997,0.354,6.65,15.45,5.8,1.5499999999999998,1.9,10.05,15.3,0.5499999999999999,-0.04999999999999999,111.75,108.7,0.604,25.0,1.4,112.6,0.305,0,0,0,0,-100,200.66,22,1
114,/players/b/brockjo01.html,1.5,2,0,2,PF,57.5,5.0,0.5225,0.0,0.0,0.6375,1.6,0.35,0.25,0.05,2.05,11.0,0.0,0.615,15.3,19.299999999999997,4.5,1.15,0.44999999999999996,15.85,10.2,1.0,-0.5,103.44999999999999,106.2,0.366,5.0,1.0,103.44999999999999,0.366,0,0,0,0,38,200.66,23,0
115,/players/b/broekry01.html,2.0,1,0,2,SF,29.5,0.5,0.4125,1.05,0.40049999999999997,0.8320000000000001,0.25,0.55,0.2,0.15000000000000002,0.8500000000000001,11.899999999999999,0.8009999999999999,0.14350000000000002,2.45,17.4,7.75,0.95,1.35,9.7,15.3,0.35,-0.1,113.05000000000001,111.2,0.4875,0.0,0.5,109.4,0.402,0,0,0,0,-100,198.12,29,0
116,/players/b/brownan01.html,1.0,3,0,1,PF,35.5,0.5,0.534,0.0,0.0,0.5245,0.9,0.15000000000000002,0.2,0.1,0.95,12.3,0.007,0.4155,12.9,21.6,2.8000000000000003,1.2,1.05,19.4,18.049999999999997,0.0,-2.05,106.1,110.85,0.323,0.5,0.0,106.1,0.323,0,0,0,0,-100,205.74,26,0
117,/players/b/brownan02.html,1.0,5,0,1,SF,20.0,5.5,0.33499999999999996,0.6499999999999999,0.27249999999999996,0.425,0.5,0.7,0.5,0.15000000000000002,1.2999999999999998,6.050000000000001,0.548,0.0795,3.45,14.1,6.199999999999999,1.35,0.6,10.35,13.3,-0.30000000000000004,-0.45,106.4,110.0,0.4265,3.6666666666666665,-0.26666666666666666,106.0,0.4226666666666667,0,0,0,0,34,200.66,24,0
118,/players/b/brownch02.html,1.0,5,0,1,SG,9.5,0.5,0.309,0.44999999999999996,0.2855,0.95,0.25,0.6,0.30000000000000004,0.2,1.2,7.55,0.481,0.248,3.65,7.6,7.75,1.7999999999999998,2.7,11.8,20.0,-0.1,-1.35,105.35,114.4,0.3025,1.6666666666666667,-0.16666666666666666,110.46666666666665,0.5166666666666667,0,0,0,0,-100,198.12,23,1
119,/players/b/brownch05.html,1.0,3,0,3,SF,3.5,1.0,0.22799999999999998,0.6,0.1665,0.4165,0.1,0.4,0.2,0.0,0.7,-1.1499999999999995,0.496,0.094,0.55,12.95,2.55,0.45,0.0,7.65,15.649999999999999,-0.05,-3.7,112.35,110.1,0.512,2.0,0.05,115.45,0.573,0,0,0,0,-100,195.58,24,1
120,/players/b/brownda02.html,1.0,4,0,2,PF,11.0,1.5,0.34750000000000003,0.0,0.0,0.8125,0.35,0.35,0.15000000000000002,0.05,1.7,1.6,0.052500000000000005,0.305,3.15,7.9,4.6,0.65,0.55,20.15,20.299999999999997,-0.25,-2.15,101.3,103.65,0.4085,0.0,-0.3,107.2,0.549,0,0,0,0,37,205.74,23,0
121,/players/b/browner01.html,1.0,1,0,1,C,3.0,0.0,0.167,0.0,0.0,0.25,0.3,0.0,0.0,0.3,1.3,-9.7,0.0,0.667,5.6,27.6,0.0,0.0,3.7,27.9,24.5,-0.2,-1.7,98.5,100.2,0.439,0.0,-0.2,98.5,0.439,0,0,0,0,52,213.36,23,0
122,/players/b/browngr01.html,1.0,1,0,1,SF,48.0,6.0,0.426,0.4,0.311,0.677,0.8,0.7,0.5,0.5,1.9,11.0,0.321,0.342,6.3,17.3,8.1,2.0,3.7,14.1,17.2,-0.1,-0.7,107.8,116.9,0.329,6.0,-0.1,107.8,0.329,0,0,0,0,43,205.74,21,1
123,/players/b/brownja01.html,1.0,1,0,1,SG,19.0,5.0,0.412,1.2,0.371,0.753,0.2,2.1,0.6,0.1,1.7,11.0,0.365,0.5,0.6,6.7,11.0,1.1,0.3,13.4,18.8,0.4,-2.4,103.4,110.6,0.256,5.0,0.4,103.4,0.256,0,0,0,0,-100,193.04,23,0
124,/players/b/brownma01.html,1.0,2,0,2,PG,13.5,0.0,0.34299999999999997,0.3,0.203,0.8420000000000001,0.35,0.75,0.2,0.05,1.25,7.0,0.47850000000000004,0.20700000000000002,5.2,8.600000000000001,13.9,1.15,0.4,15.5,19.95,0.05,-1.3,107.6,104.55,0.5549999999999999,0.0,0.2,107.9,0.598,0,0,0,0,46,190.5,23,0
125,/players/b/brownmo01.html,1.0,5,0,1,C,26.0,16.0,0.47250000000000003,0.0,0.0,0.497,1.95,0.15000000000000002,0.39999999999999997,0.6000000000000001,1.5,12.75,0.0,0.635,13.399999999999999,30.35,2.85,1.5,3.55,14.95,19.049999999999997,0.6,-1.5,108.6,114.4,0.38949999999999996,19.0,0.9,108.95,0.46399999999999997,0,0,0,0,-100,218.44000000000003,21,1
126,/players/b/brownmy01.html,1.0,1,0,1,PG,4.0,0.0,0.667,0.3,0.333,0.0,0.0,1.5,0.3,0.0,0.5,14.7,0.5,0.0,0.0,14.9,38.6,2.2,0.0,40.0,18.5,0.0,-0.1,105.0,112.4,0.183,0.0,0.0,105.0,0.183,0,0,0,0,34,190.5,23,0
127,/players/b/brownti01.html,1.0,4,0,2,PG,27.5,0.5,0.442,0.05,0.1665,0.768,0.4,2.2,0.7,0.05,0.6499999999999999,14.899999999999999,0.0605,0.24,4.3,11.75,35.55,3.3,0.25,24.549999999999997,20.9,-0.05,0.050000000000000044,99.8,107.65,0.274,0.5,-0.3,105.6,0.378,0,0,0,0,-100,187.96,23,0
128,/players/b/brundst01.html,1.0,1,0,1,SF,16.0,0.0,0.5,0.0,0.0,0.389,0.9,0.2,0.4,0.3,1.5,10.1,0.0,0.6,11.7,9.8,3.4,2.3,2.3,13.7,13.8,0.0,0.6,100.7,108.6,0.207,0.0,0.0,100.7,0.207,0,0,0,0,32,198.12,23,0
129,/players/b/brussni01.html,1.0,2,0,2,SF,29.0,1.0,0.1845,0.25,0.1525,0.3865,0.25,0.45,0.15,0.05,0.4,3.05,0.837,0.078,2.75,24.85,6.95,0.85,0.7,7.35,12.35,0.0,-1.55,105.3,109.69999999999999,0.34750000000000003,2.0,0.0,105.6,0.402,0,0,0,0,-100,200.66,24,0
130,/players/b/bryanth01.html,2.5,2,0,1,C,43.5,26.5,0.4985,0.3,0.21650000000000003,0.6685000000000001,0.9,0.8500000000000001,0.2,0.5,1.1,15.45,0.3365,0.351,6.3,22.8,10.4,0.75,3.05,8.5,16.75,2.15,-0.25,108.8,110.95,0.4085,32.666666666666664,2.6999999999999997,111.03333333333335,0.38799999999999996,0,0,0,0,42,208.28,21,1
131,/players/b/brynto01.html,1.0,1,0,1,C,3.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.7,0.3,1.7,9.1,0.0,3.0,0.0,22.6,0.0,9.7,6.0,17.7,23.6,0.0,7.3,104.0,107.4,0.366,0.0,0.0,104.0,0.366,0,0,0,0,-100,205.74,26,0
132,/players/b/buchash01.html,1.0,1,0,1,PG,2.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.6,0.5,0.0,10.2,10.7,24.9,4.8,0.0,33.3,24.6,-0.1,0.1,114.6,109.0,0.683,0.0,-0.1,114.6,0.683,0,0,0,0,-100,190.5,25,1
133,/players/b/bucknst01.html,1.0,1,0,1,SG,18.0,0.0,0.273,0.0,0.0,0.833,0.3,0.6,0.1,0.1,0.6,0.0,0.03,0.182,7.9,2.9,17.9,1.3,0.8,23.6,26.6,-0.4,-3.6,114.0,107.0,0.768,0.0,-0.4,114.0,0.768,0,0,0,0,-100,198.12,24,0
134,/players/b/budinch01.html,1.8,5,0,1,SF,76.0,13.0,0.433,1.15,0.347,0.8125,0.6,1.4,0.5,0.15000000000000002,1.3,14.149999999999999,0.4295,0.182,3.0999999999999996,14.8,10.6,1.2,0.6,7.95,19.65,2.05,-0.75,109.44999999999999,108.5,0.518,7.285714285714286,1.1714285714285715,106.8,0.48114285714285715,0,0,0,0,44,200.66,22,0
135,/players/b/burleke01.html,1.0,1,0,1,PG,39.0,1.0,0.25,0.3,0.185,0.941,0.1,1.2,0.7,0.1,1.6,5.1,0.614,0.193,1.3,8.0,20.8,3.9,0.5,20.8,15.7,-0.6,1.6,102.5,106.7,0.317,1.0,-0.6,102.5,0.317,0,0,0,0,-100,190.5,27,0
136,/players/b/burnsev01.html,1.0,1,0,1,PF,23.0,0.0,0.4,0.0,0.0,0.522,0.6,0.4,0.3,0.1,1.4,9.7,0.0,0.418,9.7,13.3,9.7,2.1,1.3,9.7,21.3,-0.1,-0.6,103.3,109.2,0.341,0.0,-0.1,103.3,0.341,0,0,0,0,31,203.2,23,0
137,/players/b/burroju01.html,1.0,1,0,1,PF,61.0,3.0,0.376,0.0,0.0,0.656,0.7,0.2,0.2,0.2,1.2,9.0,0.0,0.547,9.9,14.8,4.6,1.5,1.4,15.9,21.8,-0.6,-2.0,106.4,109.9,0.402,3.0,-0.6,106.4,0.402,0,0,0,0,33,203.2,23,0
138,/players/b/butlegr01.html,1.5,2,0,1,C,23.0,0.0,0.3335,0.0,0.0,0.4,0.25,0.1,0.0,0.05,0.7,-0.10000000000000009,0.0315,0.292,8.7,17.55,2.85,0.15,0.4,20.95,20.2,-0.2,-3.6,110.25,107.75,0.5915,0.0,-0.2,111.1,0.634,0,0,0,0,37,210.82,23,0
139,/players/b/butleja01.html,1.5,2,1,1,C,29.0,0.0,0.772,0.0,0.0,0.8765000000000001,0.6,0.25,0.3,0.3,1.15,52.55,0.0,0.429,5.45,9.65,3.05,5.8999999999999995,1.7,18.45,36.35,0.39999999999999997,8.9,105.1,109.95,0.341,0.0,0.7,104.0,0.28,0,0,0,0,-100,208.28,20,0
140,/players/b/buyckdw01.html,1.0,3,0,1,PG,10.0,0.0,0.3815,0.8,0.46499999999999997,0.8945000000000001,0.3,1.5,0.55,0.0,0.65,10.15,0.3145,0.219,2.45,12.25,14.5,2.05,0.0,18.700000000000003,19.85,-0.05,-0.5999999999999999,106.1,107.94999999999999,0.4205,0.0,-0.2,107.2,0.476,0,0,0,0,-100,190.5,25,0
141,/players/b/byarsde01.html,1.0,1,0,1,PF,2.0,0.0,0.273,0.0,0.0,1.0,3.0,0.5,1.0,0.0,1.0,14.9,0.545,0.364,19.0,15.2,3.7,2.8,0.0,0.0,15.7,0.1,-2.5,110.9,103.2,0.758,0.0,0.1,110.9,0.758,0,0,0,0,42,200.66,28,0
142,/players/c/cabarza01.html,1.6666666666666667,3,0,1,PF,44.5,2.0,0.4485,0.2,0.27449999999999997,0.7375,0.7,0.7,0.25,0.2,1.5,12.649999999999999,0.1825,0.318,6.45,15.4,10.3,1.0,1.2,16.2,21.799999999999997,0.10000000000000003,-1.0499999999999998,104.45,106.05,0.4515,1.0,0.2,104.6,0.43325,0,0,0,0,-100,210.82,23,0
143,/players/c/cacokde01.html,1.5,2,1,2,PF,10.5,0.5,0.5429999999999999,0.0,0.0,0.2275,1.3,0.55,0.15,0.1,0.2,22.9,0.0,0.1895,19.200000000000003,29.450000000000003,10.9,1.25,1.85,6.45,22.65,0.05,-2.0999999999999996,110.95,106.69999999999999,0.6575,0.0,0.3,112.4,0.415,0,0,0,0,-100,200.66,24,1
144,/players/c/calipde01.html,1.0,1,0,1,PG,7.0,0.0,0.222,0.1,0.2,0.667,0.1,1.7,0.1,0.0,1.1,1.8,0.278,0.167,1.9,8.0,28.2,0.9,0.0,20.6,18.3,-0.2,-3.0,107.7,108.9,0.524,0.0,-0.2,107.7,0.524,0,0,0,0,-100,185.42,23,0
145,/players/c/callori01.html,1.0,1,0,1,SG,64.0,0.0,0.391,0.0,0.0,0.696,0.4,1.0,0.3,0.1,1.5,6.6,0.01,0.411,4.1,9.1,13.4,1.6,0.7,18.4,17.9,-0.8,-0.9,102.0,109.1,0.305,0.0,-0.8,102.0,0.305,0,0,0,0,-100,198.12,25,0
146,/players/c/cambrde01.html,1.0,1,0,1,SF,53.0,13.0,0.484,0.0,0.0,0.687,1.7,1.1,0.5,0.1,2.4,12.1,0.013,0.317,9.9,10.6,10.4,1.3,0.4,15.1,19.3,0.4,-2.4,99.5,114.7,0.134,13.0,0.4,99.5,0.134,0,0,0,0,-100,200.66,23,0
