,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
1365,2008-09,27.0,PHI,NBA,C,6.0,133.0,15.2,0.654,0.0,0.16,9.6,34.4,22.2,3.8,0.8,6.0,18.3,12.0,0.2,0.2,0.4,0.144,-1.0,3.3,2.2,0.1,/players/d/dalemsa01.html
1366,2012-13,31.0,MIL,NBA,C,1.0,9.0,-15.5,0.133,0.0,2.0,12.9,29.0,20.4,0.0,5.9,0.0,34.7,30.1,-0.1,0.0,-0.1,-0.544,-22.3,-4.1,-26.4,-0.1,/players/d/dalemsa01.html
1367,2013-14,32.0,DAL,NBA,C,7.0,135.0,17.2,0.523,0.0,0.625,18.4,33.8,25.5,0.0,0.8,6.0,11.6,11.6,0.2,0.2,0.4,0.146,0.4,-0.1,0.4,0.1,/players/d/dalemsa01.html
1368,2004-05,29.0,DAL,NBA,C,13.0,308.0,16.5,0.574,0.015,0.418,18.1,17.4,17.8,3.5,1.2,4.5,13.1,13.1,0.6,0.1,0.8,0.12,0.2,0.0,0.1,0.2,/players/d/dampier01.html
1369,2005-06,30.0,DAL,NBA,C,19.0,454.0,13.9,0.577,0.016,0.698,14.2,19.8,16.9,2.0,1.3,4.4,12.7,9.7,0.8,0.8,1.6,0.166,0.2,1.7,1.9,0.4,/players/d/dampier01.html
1370,2006-07,31.0,DAL,NBA,C,5.0,38.0,7.9,0.644,0.0,0.667,25.9,24.0,25.0,4.0,0.0,0.0,50.8,9.0,0.0,0.0,0.0,0.004,-3.9,-2.9,-6.8,0.0,/players/d/dampier01.html
1371,2007-08,32.0,DAL,NBA,C,5.0,95.0,6.9,0.421,0.0,0.588,13.4,11.1,12.3,0.0,0.6,2.3,12.3,11.9,0.0,0.0,0.0,-0.021,-4.8,-2.2,-7.0,-0.1,/players/d/dampier01.html
1372,2008-09,33.0,DAL,NBA,C,10.0,255.0,9.8,0.63,0.0,0.583,12.6,16.6,14.7,4.2,0.8,2.9,29.6,11.9,0.1,0.1,0.2,0.045,-2.8,-0.5,-3.2,-0.1,/players/d/dampier01.html
1373,2009-10,34.0,DAL,NBA,C,5.0,118.0,3.7,0.188,0.0,1.5,17.2,14.2,15.7,3.6,0.5,3.1,31.1,7.6,-0.2,0.2,0.0,-0.004,-5.9,-1.2,-7.1,-0.2,/players/d/dampier01.html
1374,2011-12,36.0,ATL,NBA,C,4.0,55.0,11.8,0.559,0.0,0.231,14.1,15.7,14.9,0.0,0.0,1.4,17.3,15.1,0.0,0.1,0.1,0.113,-1.5,-0.8,-2.4,0.0,/players/d/dampier01.html
1375,1998-99,23.0,SAS,NBA,PG,15.0,106.0,11.3,0.571,0.286,0.286,1.2,9.6,5.7,26.3,2.1,0.0,29.7,15.7,0.0,0.2,0.2,0.084,-0.9,1.0,0.1,0.1,/players/d/daniean01.html
1376,1999-00,24.0,SAS,NBA,SG,4.0,82.0,13.9,0.505,0.348,0.565,2.5,9.8,6.2,15.3,4.5,0.0,17.3,19.2,0.0,0.2,0.2,0.126,-0.9,4.2,3.2,0.1,/players/d/daniean01.html
1377,2000-01,25.0,SAS,NBA,PG,13.0,406.0,16.4,0.601,0.351,0.267,1.1,5.6,3.4,17.3,0.9,0.2,8.2,18.5,1.1,0.2,1.3,0.158,2.5,0.2,2.7,0.5,/players/d/daniean01.html
1378,2001-02,26.0,SAS,NBA,SG,10.0,224.0,18.3,0.548,0.208,0.286,1.5,12.5,7.0,12.7,1.7,1.0,5.5,19.8,0.5,0.2,0.8,0.163,1.0,1.7,2.7,0.3,/players/d/daniean01.html
1379,2002-03,27.0,POR,NBA,SG,6.0,98.0,11.8,0.553,0.263,0.105,3.6,6.0,4.8,18.4,0.6,0.8,9.1,10.1,0.2,-0.1,0.1,0.066,1.4,-0.6,0.8,0.1,/players/d/daniean01.html
1380,2004-05,29.0,SEA,NBA,PG,11.0,331.0,21.3,0.609,0.149,0.745,1.5,9.8,5.8,24.4,1.8,0.0,8.1,19.0,1.4,0.1,1.4,0.206,5.4,0.7,6.1,0.7,/players/d/daniean01.html
1381,2005-06,30.0,WAS,NBA,SG,6.0,216.0,15.2,0.64,0.212,0.423,1.1,8.5,4.7,15.9,0.7,0.3,14.0,15.5,0.5,0.1,0.5,0.12,1.5,-1.0,0.6,0.1,/players/d/daniean01.html
1382,2006-07,31.0,WAS,NBA,SG,4.0,176.0,20.5,0.561,0.132,0.553,1.2,11.3,5.7,43.3,1.5,0.4,12.9,14.6,0.5,0.0,0.5,0.141,3.8,0.6,4.5,0.3,/players/d/daniean01.html
1383,2007-08,32.0,WAS,NBA,PG,6.0,154.0,12.7,0.572,0.129,0.548,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,0.2,0.1,0.3,0.079,0.1,-0.5,-0.4,0.1,/players/d/daniean01.html
1384,2008-09,33.0,NOH,NBA,PG,5.0,64.0,6.5,0.392,0.308,0.846,1.8,4.0,2.9,25.7,1.7,1.3,21.9,17.0,-0.1,0.0,-0.2,-0.122,-1.7,-2.7,-4.4,0.0,/players/d/daniean01.html
1385,1992-93,25.0,SAS,NBA,SG,8.0,74.0,9.3,0.429,0.233,0.2,14.5,8.9,11.6,4.1,2.1,0.0,13.3,22.5,-0.1,0.1,0.0,0.002,-2.7,-2.1,-4.8,-0.1,/players/d/daniell01.html
1386,1993-94,26.0,SAS,NBA,SG,4.0,66.0,11.4,0.527,0.4,0.1,3.1,13.0,7.6,7.9,0.0,1.0,8.7,15.6,0.1,0.0,0.1,0.059,0.4,-0.7,-0.3,0.0,/players/d/daniell01.html
1387,2003-04,23.0,DAL,NBA,SG,5.0,184.0,15.0,0.466,0.093,0.293,4.7,12.3,8.1,13.1,2.7,1.2,15.0,21.6,0.1,0.1,0.2,0.056,-0.7,1.1,0.4,0.1,/players/d/daniema01.html
1388,2004-05,24.0,DAL,NBA,SG,11.0,165.0,15.9,0.501,0.1,0.45,9.9,13.4,11.6,13.5,1.9,1.4,15.3,22.7,0.1,0.0,0.2,0.045,0.8,0.4,1.3,0.1,/players/d/daniema01.html
1389,2005-06,25.0,DAL,NBA,SG,20.0,222.0,11.7,0.521,0.089,0.375,5.3,6.2,5.7,18.7,1.2,0.4,15.5,16.2,0.2,0.2,0.4,0.093,0.5,0.4,0.9,0.2,/players/d/daniema01.html
1390,2009-10,29.0,BOS,NBA,SF,11.0,37.0,14.2,0.543,0.154,0.462,17.0,16.1,16.5,4.7,0.0,0.0,16.1,24.1,0.0,0.0,0.1,0.113,-0.3,-1.6,-1.9,0.0,/players/d/daniema01.html
1391,2011-12,31.0,BOS,NBA,SG,15.0,92.0,12.4,0.641,0.105,0.526,1.3,11.2,6.5,5.7,1.2,0.9,7.9,13.5,0.2,0.1,0.3,0.163,-2.3,3.1,0.8,0.1,/players/d/daniema01.html
1392,2012-13,32.0,MIL,NBA,SF,3.0,33.0,14.9,0.545,0.182,0.0,0.0,15.8,7.4,23.7,1.6,0.0,8.3,17.1,0.0,0.0,0.0,0.069,-0.6,1.7,1.0,0.0,/players/d/daniema01.html
1393,2013-14,22.0,HOU,NBA,SG,4.0,68.0,17.5,0.807,0.882,0.294,4.7,10.0,7.3,2.2,1.5,0.0,9.4,13.3,0.3,0.0,0.3,0.209,3.8,1.2,5.0,0.1,/players/d/danietr01.html
1394,2015-16,24.0,CHO,NBA,SG,4.0,18.0,-11.7,0.125,0.375,0.0,0.0,13.6,6.3,0.0,0.0,0.0,0.0,21.2,-0.2,0.0,-0.1,-0.395,-13.1,-7.1,-20.2,-0.1,/players/d/danietr01.html
1395,2016-17,25.0,MEM,NBA,SG,6.0,68.0,4.7,0.5,1.0,0.0,1.9,7.6,4.8,4.4,1.6,0.0,18.2,8.1,0.0,0.0,0.0,-0.033,-1.5,-1.2,-2.7,0.0,/players/d/danietr01.html
1396,2019-20,28.0,DEN,NBA,SG,6.0,30.0,17.7,0.621,0.5,0.167,4.0,7.9,6.0,11.0,0.0,0.0,0.0,19.6,0.1,0.0,0.1,0.141,3.6,-1.7,2.0,0.0,/players/d/danietr01.html
1397,1995-96,25.0,MIA,NBA,SG,3.0,60.0,12.4,0.647,0.556,0.167,2.0,0.0,1.0,13.8,0.9,0.0,13.4,17.4,0.1,-0.1,0.1,0.055,3.1,0.4,3.4,0.1,/players/d/danilsa01.html
1398,2014-15,27.0,BOS,NBA,SF,3.0,14.0,-0.4,0.333,0.333,0.0,0.0,8.0,3.9,12.3,0.0,0.0,0.0,19.1,0.0,0.0,0.0,-0.124,-8.0,-1.2,-9.2,0.0,/players/d/datomlu01.html
1399,1987-88,22.0,CLE,NBA,C,5.0,204.0,12.8,0.515,0.0,0.492,5.9,18.7,12.7,11.3,0.5,1.9,17.3,20.2,-0.1,0.2,0.2,0.042,-0.1,-0.3,-0.4,0.1,/players/d/daughbr01.html
1400,1988-89,23.0,CLE,NBA,C,5.0,167.0,13.3,0.441,0.021,0.745,8.3,24.2,16.2,11.2,1.9,2.0,8.8,18.8,0.0,0.3,0.3,0.089,-0.8,0.9,0.1,0.1,/players/d/daughbr01.html
1401,1989-90,24.0,CLE,NBA,C,5.0,186.0,22.3,0.632,0.0,0.657,2.8,25.0,15.1,17.4,0.6,1.4,12.6,25.5,0.5,0.2,0.7,0.171,3.1,1.5,4.6,0.3,/players/d/daughbr01.html
1402,1991-92,26.0,CLE,NBA,C,17.0,687.0,20.3,0.612,0.004,0.617,6.7,22.1,14.8,13.7,0.8,1.4,11.0,22.2,1.8,1.0,2.7,0.19,3.8,0.5,4.3,1.1,/players/d/daughbr01.html
1403,1992-93,27.0,CLE,NBA,C,9.0,356.0,19.7,0.613,0.0,0.435,8.9,27.5,18.2,15.0,0.9,1.3,16.0,21.2,0.7,0.4,1.2,0.159,3.3,0.7,4.0,0.5,/players/d/daughbr01.html
1404,2014-15,21.0,NOP,NBA,PF,4.0,172.0,28.5,0.613,0.023,0.414,6.0,22.1,14.2,9.3,1.5,6.1,11.2,30.8,0.6,0.1,0.7,0.183,6.1,1.3,7.4,0.4,/players/d/davisan02.html
1405,2017-18,24.0,NOP,NBA,PF,9.0,358.0,25.8,0.584,0.108,0.314,7.2,27.2,17.6,7.0,2.3,4.6,9.0,30.5,0.7,0.7,1.4,0.184,3.5,1.4,4.8,0.6,/players/d/davisan02.html
1406,2019-20,26.0,LAL,NBA,PF,21.0,769.0,29.6,0.665,0.167,0.499,8.5,22.7,15.6,16.1,1.7,3.8,10.8,27.8,3.3,1.2,4.5,0.284,6.5,2.1,8.7,2.1,/players/d/davisan02.html
1407,2020-21,27.0,LAL,NBA,PF,5.0,144.0,20.9,0.541,0.177,0.677,5.3,21.3,12.9,16.7,1.1,5.4,6.9,26.8,0.2,0.2,0.5,0.159,3.2,2.8,6.0,0.3,/players/d/davisan02.html
1408,1993-94,25.0,IND,NBA,PF,16.0,401.0,14.9,0.568,0.011,0.764,11.6,20.0,16.0,3.0,1.5,3.5,15.6,16.1,0.5,0.8,1.3,0.152,-0.1,0.9,0.8,0.3,/players/d/davisan01.html
1409,1994-95,26.0,IND,NBA,PF,17.0,367.0,10.6,0.521,0.0,0.831,13.0,20.1,16.6,3.1,1.4,2.8,19.2,15.2,0.0,0.5,0.5,0.069,-2.7,0.5,-2.2,0.0,/players/d/davisan01.html
1410,1995-96,27.0,IND,NBA,PF,5.0,127.0,15.3,0.617,0.0,0.6,12.6,17.0,15.0,4.2,1.4,4.1,24.0,15.6,0.1,0.2,0.3,0.129,-0.2,1.7,1.5,0.1,/players/d/davisan01.html
1411,1997-98,29.0,IND,NBA,PF,16.0,459.0,14.2,0.555,0.0,1.033,10.8,19.4,15.2,5.3,1.5,3.1,15.9,17.1,0.6,0.7,1.3,0.135,-0.7,1.0,0.3,0.3,/players/d/davisan01.html
1412,1998-99,30.0,IND,NBA,PF,13.0,326.0,13.1,0.504,0.0,0.827,8.9,24.6,17.1,4.2,0.8,3.1,16.4,17.8,0.2,0.4,0.6,0.093,-1.2,-0.4,-1.6,0.0,/players/d/davisan01.html
1413,1999-00,31.0,TOR,NBA,C,3.0,105.0,18.1,0.647,0.0,0.583,7.6,22.0,14.3,6.4,0.5,3.3,11.7,15.3,0.3,0.1,0.4,0.187,1.9,0.3,2.2,0.1,/players/d/davisan01.html
1414,2000-01,32.0,TOR,NBA,C,12.0,485.0,19.3,0.555,0.0,0.344,10.0,24.2,16.8,8.2,1.1,3.4,10.6,19.2,1.1,0.6,1.7,0.164,1.8,0.5,2.3,0.5,/players/d/davisan01.html
1415,2001-02,33.0,TOR,NBA,PF,5.0,202.0,15.3,0.487,0.0,0.373,9.8,21.8,15.9,6.8,0.6,2.3,10.3,22.6,0.2,0.2,0.4,0.096,-0.1,-0.9,-1.0,0.1,/players/d/davisan01.html
1416,2004-05,36.0,CHI,NBA,PF,6.0,175.0,12.0,0.508,0.0,0.5,9.9,15.2,12.4,10.1,1.1,1.7,13.8,15.7,0.2,0.2,0.3,0.09,-2.4,1.1,-1.3,0.0,/players/d/davisan01.html
1417,1999-00,20.0,CHH,NBA,PG,4.0,57.0,14.9,0.464,0.261,0.174,6.3,6.0,6.1,22.0,4.0,0.0,10.8,23.4,0.0,0.0,0.1,0.047,-0.1,0.5,0.4,0.0,/players/d/davisba01.html
1418,2000-01,21.0,CHH,NBA,PG,10.0,397.0,21.4,0.603,0.407,0.455,2.5,10.4,6.3,26.2,3.8,1.0,13.0,19.7,1.2,0.7,1.9,0.226,3.4,3.8,7.2,0.9,/players/d/davisba01.html
1419,2001-02,22.0,CHH,NBA,PG,9.0,401.0,20.6,0.467,0.33,0.356,4.4,13.4,8.8,34.2,4.2,0.9,11.0,27.2,0.6,0.5,1.1,0.135,3.5,1.9,5.5,0.7,/players/d/davisba01.html
1420,2002-03,23.0,NOH,NBA,PG,5.0,194.0,21.2,0.55,0.422,0.265,2.5,8.8,5.7,42.1,2.0,0.8,13.9,25.9,0.6,0.1,0.6,0.157,5.1,0.6,5.7,0.4,/players/d/davisba01.html
1421,2003-04,24.0,NOH,NBA,PG,7.0,260.0,20.4,0.494,0.43,0.289,2.6,10.1,6.3,42.4,2.3,1.5,12.9,26.6,0.6,0.4,0.9,0.171,4.6,1.6,6.2,0.5,/players/d/davisba01.html
1422,2006-07,27.0,GSW,NBA,PG,11.0,445.0,26.8,0.622,0.351,0.387,2.7,10.1,6.3,30.3,3.6,1.2,12.5,25.4,2.0,0.3,2.3,0.247,5.8,2.8,8.6,1.2,/players/d/davisba01.html
1423,2011-12,32.0,NYK,NBA,PG,4.0,97.0,6.0,0.615,0.609,0.217,0.0,3.9,1.9,25.6,0.0,0.0,34.0,18.6,0.0,-0.1,-0.1,-0.051,-2.3,-1.7,-4.0,-0.1,/players/d/davisba01.html
1424,1991-92,22.0,IND,NBA,PF,3.0,69.0,7.9,0.4,0.0,0.0,8.6,23.3,16.0,4.2,0.0,4.0,9.1,7.3,0.0,0.0,0.0,0.022,-2.3,-0.7,-3.0,0.0,/players/d/davisda01.html
1425,1992-93,23.0,IND,NBA,PF,4.0,117.0,10.1,0.618,0.0,0.333,4.3,27.9,16.5,5.0,1.8,2.3,17.9,6.8,0.1,0.2,0.2,0.101,-0.3,1.7,1.4,0.1,/players/d/davisda01.html
1426,1993-94,24.0,IND,NBA,PF,16.0,578.0,11.2,0.505,0.009,0.34,13.7,19.3,16.6,3.2,1.7,2.3,19.8,12.0,0.0,1.1,1.1,0.095,-0.9,0.0,-0.8,0.2,/players/d/davisda01.html
1427,1994-95,25.0,IND,NBA,PF,17.0,490.0,12.2,0.537,0.0,0.448,13.6,21.2,17.4,2.1,0.8,2.6,14.9,14.0,0.3,0.6,0.8,0.083,-0.6,-0.5,-1.1,0.1,/players/d/davisda01.html
1428,1995-96,26.0,IND,NBA,PF,5.0,184.0,11.6,0.502,0.0,0.355,14.5,22.3,18.7,3.8,0.9,2.8,21.8,11.9,0.0,0.3,0.3,0.08,-1.0,0.3,-0.7,0.1,/players/d/davisda01.html
1429,1997-98,28.0,IND,NBA,C,16.0,466.0,15.7,0.618,0.0,0.744,12.6,20.4,16.7,4.7,0.6,3.0,15.5,14.4,0.8,0.6,1.4,0.146,1.9,0.5,2.4,0.5,/players/d/davisda01.html
1430,1998-99,29.0,IND,NBA,PF,13.0,394.0,18.1,0.596,0.0,0.649,14.5,25.6,20.3,5.0,1.4,3.3,17.5,14.5,0.8,0.6,1.4,0.166,1.9,0.9,2.8,0.5,/players/d/davisda01.html
1431,1999-00,30.0,IND,NBA,C,23.0,714.0,16.4,0.537,0.0,0.391,14.0,29.2,21.7,3.9,0.8,3.1,9.2,12.9,1.4,1.0,2.3,0.157,0.9,0.3,1.2,0.6,/players/d/davisda01.html
1432,2000-01,31.0,POR,NBA,C,2.0,20.0,-2.4,0.174,0.5,1.0,16.5,5.6,11.1,0.0,2.6,0.0,25.8,9.1,0.0,0.0,0.0,-0.097,-11.2,-2.7,-13.9,-0.1,/players/d/davisda01.html
1433,2001-02,32.0,POR,NBA,C,3.0,70.0,7.2,0.295,0.0,0.182,9.2,23.2,15.9,9.4,3.0,3.8,14.4,8.7,-0.1,0.1,0.1,0.042,-4.9,3.2,-1.8,0.0,/players/d/davisda01.html
1434,2002-03,33.0,POR,NBA,C,6.0,162.0,16.9,0.635,0.0,1.083,14.4,20.3,17.3,8.3,1.7,1.0,22.0,12.7,0.3,0.0,0.4,0.109,1.5,0.7,2.2,0.2,/players/d/davisda01.html
1435,2004-05,35.0,IND,NBA,C,13.0,311.0,12.0,0.5,0.0,0.431,13.9,16.8,15.4,3.1,1.6,1.5,11.5,12.2,0.3,0.6,0.8,0.127,-1.0,-0.3,-1.4,0.0,/players/d/davisda01.html
1436,2005-06,36.0,DET,NBA,C,8.0,36.0,-11.0,0.129,0.0,0.667,3.3,28.2,15.3,4.2,0.0,0.0,27.9,14.5,-0.2,0.1,-0.2,-0.203,-16.2,-1.4,-17.7,-0.1,/players/d/davisda01.html
1437,2006-07,37.0,DET,NBA,C,8.0,51.0,6.0,0.41,0.0,0.5,11.6,16.5,14.0,3.2,2.2,3.2,17.0,11.1,0.0,0.1,0.1,0.078,-6.2,1.7,-4.5,0.0,/players/d/davisda01.html
1438,2016-17,20.0,MEM,NBA,C,3.0,11.0,27.7,0.595,0.0,0.4,23.5,35.4,29.4,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.215,3.7,-4.6,-0.8,0.0,/players/d/davisde01.html
1439,2012-13,23.0,MEM,NBA,PF,8.0,48.0,7.8,0.472,0.0,0.333,9.5,18.4,13.7,0.0,0.0,1.8,12.7,15.3,0.0,0.0,0.0,0.038,-4.5,-2.4,-6.9,-0.1,/players/d/davised01.html
1440,2013-14,24.0,MEM,NBA,PF,7.0,25.0,16.9,0.287,0.0,0.1,34.2,32.9,33.6,0.0,2.2,10.4,16.1,22.9,-0.1,0.1,0.0,-0.028,-2.4,-2.5,-4.9,0.0,/players/d/davised01.html
1441,2015-16,26.0,POR,NBA,PF,11.0,205.0,14.9,0.559,0.05,0.825,12.7,25.2,18.8,10.3,0.5,2.7,15.5,13.4,0.4,0.2,0.5,0.127,-0.9,0.1,-0.7,0.1,/players/d/davised01.html
1442,2017-18,28.0,POR,NBA,C,4.0,71.0,6.1,0.468,0.0,0.4,7.2,45.9,24.9,0.0,0.0,1.2,25.4,9.5,-0.1,0.0,-0.1,-0.035,-4.6,-1.3,-5.9,-0.1,/players/d/davised01.html
1443,2018-19,29.0,BRK,NBA,C,3.0,41.0,19.6,0.735,0.0,0.2,9.3,40.8,23.8,7.8,0.0,1.8,0.0,10.8,0.2,0.0,0.2,0.23,1.7,2.1,3.8,0.1,/players/d/davised01.html
1444,2007-08,22.0,BOS,NBA,C,17.0,137.0,8.4,0.465,0.029,0.529,11.2,11.7,11.5,8.6,2.0,2.5,19.3,18.3,-0.1,0.2,0.1,0.046,-4.9,1.4,-3.5,-0.1,/players/d/davisgl01.html
1445,2008-09,23.0,BOS,NBA,C,14.0,510.0,15.2,0.538,0.0,0.394,7.5,11.0,9.2,8.6,1.9,1.3,8.9,20.4,0.7,0.6,1.2,0.117,-0.6,1.0,0.4,0.3,/players/d/davisgl01.html
1446,2009-10,24.0,BOS,NBA,PF,24.0,483.0,14.5,0.551,0.024,0.637,10.2,17.2,13.8,3.5,2.1,1.6,12.2,17.9,0.5,1.0,1.5,0.147,-0.8,1.3,0.5,0.3,/players/d/davisgl01.html
1447,2010-11,25.0,BOS,NBA,C,9.0,191.0,5.2,0.433,0.022,0.239,4.7,15.2,10.2,6.5,0.8,0.0,15.0,15.0,-0.2,0.2,0.0,0.003,-5.1,0.2,-4.9,-0.1,/players/d/davisgl01.html
1448,2011-12,26.0,ORL,NBA,PF,5.0,190.0,18.8,0.481,0.0,0.247,13.7,14.2,13.9,4.9,0.9,2.4,8.4,27.7,0.2,0.1,0.3,0.068,1.3,-1.1,0.2,0.1,/players/d/davisgl01.html
1449,2013-14,28.0,LAC,NBA,PF,13.0,158.0,13.1,0.61,0.0,0.0,9.8,16.6,13.1,8.6,0.9,1.6,14.6,13.2,0.2,0.1,0.3,0.097,-0.6,0.8,0.2,0.1,/players/d/davisgl01.html
1450,2014-15,29.0,LAC,NBA,PF,14.0,144.0,7.1,0.489,0.026,0.237,6.7,13.0,9.9,3.0,1.7,3.0,17.7,15.4,-0.1,0.1,0.1,0.018,-5.3,0.3,-5.0,-0.1,/players/d/davisgl01.html
1451,1992-93,22.0,NYK,NBA,SG,7.0,96.0,8.8,0.589,0.08,0.12,1.3,6.2,3.8,8.3,3.3,0.0,25.5,16.5,-0.1,0.1,0.0,0.018,-3.2,2.9,-0.3,0.0,/players/d/davishu01.html
1452,1993-94,23.0,NYK,NBA,SG,23.0,396.0,5.6,0.448,0.289,0.264,1.5,5.0,3.2,11.7,0.7,0.6,14.5,18.5,-0.3,0.3,0.1,0.011,-3.6,-1.1,-4.7,-0.3,/players/d/davishu01.html
1453,1994-95,24.0,NYK,NBA,SG,11.0,184.0,3.8,0.471,0.563,0.042,0.0,4.9,2.5,8.2,0.3,2.3,15.5,15.5,-0.2,0.2,0.0,0.005,-3.3,-1.9,-5.2,-0.1,/players/d/davishu01.html
1454,1995-96,25.0,NYK,NBA,SG,8.0,145.0,12.4,0.739,0.613,0.355,3.7,6.2,5.1,5.1,0.0,0.0,16.3,14.6,0.3,0.1,0.4,0.135,2.4,-0.2,2.2,0.2,/players/d/davishu01.html
1455,2004-05,24.0,PHI,NBA,PF,2.0,4.0,-10.3,0.0,1.0,0.0,0.0,33.8,15.7,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,-0.253,-14.2,-3.5,-17.8,0.0,/players/d/davisjo02.html
1456,2003-04,24.0,BOS,NBA,SF,4.0,123.0,11.1,0.5,0.25,0.4,2.9,8.0,5.6,24.3,0.9,0.0,20.3,22.6,0.0,-0.1,-0.1,-0.053,-0.2,-2.6,-2.8,0.0,/players/d/davisri01.html
1457,2004-05,25.0,BOS,NBA,SG,7.0,240.0,9.7,0.509,0.122,0.351,2.6,10.3,6.4,10.8,2.1,0.8,19.7,21.7,-0.3,0.4,0.1,0.022,-2.9,-0.3,-3.2,-0.1,/players/d/davisri01.html
1458,2019-20,22.0,TOR,NBA,SG,6.0,84.0,14.0,0.67,0.655,0.241,2.5,14.4,8.3,13.2,0.6,0.0,15.8,20.0,0.1,0.1,0.2,0.14,-0.4,-0.8,-1.2,0.0,/players/d/daviste02.html
1459,1987-88,24.0,SAS,NBA,PG,3.0,53.0,4.0,0.303,0.087,0.174,1.8,5.0,3.2,11.3,1.7,0.0,3.9,18.7,-0.1,0.0,-0.1,-0.109,-5.3,-4.0,-9.3,-0.1,/players/d/dawkijo01.html
1460,1989-90,26.0,PHI,NBA,PG,10.0,386.0,15.7,0.53,0.061,0.374,1.5,5.6,3.4,36.9,2.3,0.3,17.8,18.7,0.4,0.1,0.5,0.066,1.8,-0.2,1.7,0.4,/players/d/dawkijo01.html
1461,1999-00,30.0,PHO,NBA,SG,9.0,100.0,11.6,0.533,0.457,0.286,6.3,4.3,5.3,7.5,2.1,0.7,9.2,19.4,0.1,0.1,0.2,0.108,-1.0,1.0,0.1,0.1,/players/d/dayto01.html
1462,2012-13,24.0,MEM,NBA,SF,4.0,20.0,4.1,0.415,0.125,0.125,0.0,6.3,3.0,0.0,0.0,4.2,10.6,22.0,0.0,0.0,0.0,-0.077,-5.7,-2.8,-8.5,0.0,/players/d/dayeau01.html
1463,2013-14,25.0,SAS,NBA,SF,1.0,6.0,-11.5,0.0,0.0,0.0,0.0,19.0,9.8,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,-0.315,-12.0,-6.7,-18.7,0.0,/players/d/dayeau01.html
1464,2012-13,25.0,SAS,NBA,SG,5.0,14.0,17.0,0.41,0.75,0.5,16.9,15.9,16.4,20.5,0.0,0.0,0.0,16.5,0.0,0.0,0.1,0.184,1.1,-1.3,-0.2,0.0,/players/d/decolna01.html
1465,2013-14,26.0,TOR,NBA,SF,1.0,4.0,-5.4,,,,0.0,29.3,15.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.051,-17.6,2.6,-15.0,0.0,/players/d/decolna01.html
1466,2000-01,27.0,ORL,NBA,C,4.0,54.0,14.4,0.571,0.0,0.571,13.0,17.2,15.0,2.9,1.9,2.6,10.2,15.9,0.1,0.0,0.1,0.119,-4.3,0.2,-4.1,0.0,/players/d/declean01.html
1467,2001-02,28.0,ORL,NBA,C,2.0,9.0,-17.6,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,10.1,-0.1,0.0,-0.1,-0.33,-20.1,-3.0,-23.1,0.0,/players/d/declean01.html
1468,2002-03,29.0,ORL,NBA,C,7.0,104.0,9.3,0.631,0.0,0.25,9.3,16.9,13.2,3.6,1.0,4.1,28.8,14.4,0.0,0.1,0.1,0.053,-4.3,1.0,-3.3,0.0,/players/d/declean01.html
1469,2013-14,24.0,TOR,NBA,SG,7.0,282.0,18.2,0.55,0.154,0.675,1.3,10.8,6.3,17.0,1.5,0.6,10.6,28.3,0.6,0.2,0.8,0.136,2.3,-0.2,2.1,0.3,/players/d/derozde01.html
1470,2014-15,25.0,TOR,NBA,SG,4.0,159.0,15.7,0.463,0.1,0.213,3.4,15.2,8.9,26.5,1.9,0.0,10.3,27.5,0.0,0.0,0.0,-0.007,1.6,-0.8,0.8,0.1,/players/d/derozde01.html
1471,2015-16,26.0,TOR,NBA,SG,20.0,746.0,14.2,0.462,0.065,0.309,2.0,12.0,6.7,14.7,1.6,0.4,9.1,30.9,-0.4,0.5,0.1,0.009,0.2,-1.5,-1.3,0.1,/players/d/derozde01.html
1472,2016-17,27.0,TOR,NBA,SG,10.0,373.0,16.6,0.533,0.086,0.457,1.3,14.5,8.0,17.1,1.9,0.0,10.6,29.6,0.1,0.4,0.5,0.062,0.7,-0.5,0.2,0.2,/players/d/derozde01.html
1473,2017-18,28.0,TOR,NBA,SG,10.0,354.0,16.3,0.511,0.176,0.266,2.0,10.6,6.2,20.3,0.7,1.3,9.4,31.5,0.2,-0.1,0.2,0.023,0.6,-2.5,-1.8,0.0,/players/d/derozde01.html
1474,2018-19,29.0,SAS,NBA,SG,7.0,251.0,23.2,0.557,0.008,0.37,4.3,15.8,10.1,21.6,1.7,0.3,8.0,27.7,0.6,0.1,0.8,0.149,3.0,0.8,3.8,0.4,/players/d/derozde01.html
1475,2021-22,32.0,CHI,NBA,PF,5.0,203.0,13.3,0.481,0.095,0.316,0.5,14.0,6.7,20.9,2.1,1.0,9.2,25.7,-0.2,0.3,0.1,0.018,-1.3,0.5,-0.8,0.1,/players/d/derozde01.html
